tutor_id,experience,year,term,policy,student_satisfaction,metric,mmss
12,mid,2024,autumn,ai_assist,100,wait_time,2800:31.2
12,mid,2024,autumn,ai_assist,100,session_time,35:28.1
12,mid,2025,winter,human,100,wait_time,1863:06.0
12,mid,2025,winter,human,100,session_time,37:10.5
12,mid,2025,spring,human,36.8,wait_time,2465:30.5
12,mid,2025,spring,human,36.8,session_time,32:27.0
12,mid,2025,summer,human,107.95,wait_time,1921:11.6
12,mid,2025,summer,human,91.44,session_time,43:17.9
12,mid,2025,autumn,human,64.9,wait_time,2579:08.6
12,mid,2025,autumn,human,64.9,session_time,34:39.2
13,novice,2021,winter,ai_assist,45.1,wait_time,9661:29.8
13,novice,2021,winter,ai_assist,45.1,session_time,17:46.3
13,novice,2021,spring,ai_assist,0,wait_time,9755:47.2
13,novice,2021,spring,ai_assist,0,session_time,15:00.0
13,novice,2021,summer,ai_assist,82.56,wait_time,8602:20.1
13,novice,2021,summer,ai_assist,113.77,session_time,16:08.1
13,novice,2021,autumn,human,73.1,wait_time,6408:41.2
13,novice,2021,autumn,human,73.1,session_time,15:00.0
13,novice,2022,winter,ai_assist,129.17,wait_time,7239:29.5
13,novice,2022,winter,ai_assist,104.21,session_time,15:58.5
13,novice,2022,spring,ai_assist,60.76,wait_time,8683:51.9
13,novice,2022,spring,ai_assist,95.4,session_time,16:23.6
13,novice,2022,summer,human,122.13,wait_time,4959:28.5
13,novice,2022,summer,human,119.65,session_time,18:50.6
13,novice,2022,autumn,ai_assist,104.96,wait_time,8948:05.4
13,novice,2022,autumn,ai_assist,59.11,session_time,15:36.2
13,novice,2023,winter,ai_assist,97.07,wait_time,5748:35.9
13,novice,2023,winter,ai_assist,94.41,session_time,17:42.6
13,novice,2023,spring,human,56,wait_time,5937:09.7
13,novice,2023,spring,human,56,session_time,18:26.0
13,novice,2023,summer,human,123.15,wait_time,4535:05.4
13,novice,2023,summer,human,92.81,session_time,21:10.6
13,novice,2023,autumn,human,18.2,wait_time,6322:02.6
13,novice,2023,autumn,human,18.2,session_time,19:07.7
13,novice,2024,winter,ai_assist,0,wait_time,4932:23.9
13,novice,2024,winter,ai_assist,0,session_time,19:16.6
13,novice,2024,spring,human,52.1,wait_time,5652:26.8
13,novice,2024,spring,human,52.1,session_time,19:00.0
13,novice,2024,summer,ai_assist,96.4,wait_time,4649:54.5
13,novice,2024,summer,ai_assist,113.04,session_time,20:11.7
13,novice,2024,autumn,human,53.2,wait_time,6110:45.3
13,novice,2024,autumn,human,53.2,session_time,19:46.1
13,novice,2025,winter,ai_assist,23,wait_time,4408:58.5
13,novice,2025,winter,ai_assist,23,session_time,21:38.8
13,novice,2025,spring,ai_assist,23.4,wait_time,5152:44.7
13,novice,2025,spring,ai_assist,23.4,session_time,17:52.8
13,novice,2025,summer,human,112.62,wait_time,4083:10.7
13,novice,2025,summer,human,76.82,session_time,22:00.3
13,novice,2025,autumn,ai_assist,58.2,wait_time,5445:34.6
13,novice,2025,autumn,ai_assist,58.2,session_time,19:45.7
14,mid,2021,winter,human,57.5,wait_time,2202:14.9
14,mid,2021,winter,human,57.5,session_time,31:17.2
14,mid,2021,spring,human,44.7,wait_time,2687:43.6
14,mid,2021,spring,human,44.7,session_time,37:19.1
14,mid,2021,summer,human,80.74,wait_time,2362:54.2
14,mid,2021,summer,human,118.82,session_time,38:28.5
14,mid,2021,autumn,ai_assist,100,wait_time,4595:30.2
14,mid,2021,autumn,ai_assist,100,session_time,25:35.9
14,mid,2022,winter,human,61.79,wait_time,2398:54.0
14,mid,2022,winter,human,55.87,session_time,41:37.3
14,mid,2022,spring,human,115.08,wait_time,2951:31.4
14,mid,2022,spring,human,114.42,session_time,43:36.9
14,mid,2022,summer,human,124.82,wait_time,2174:30.4
14,mid,2022,summer,human,111.17,session_time,43:52.9
14,mid,2022,autumn,human,124.45,wait_time,2402:38.9
14,mid,2022,autumn,human,106.66,session_time,29:41.9
14,mid,2023,winter,human,111.73,wait_time,2257:45.3
14,mid,2023,winter,human,97.72,session_time,36:17.9
14,mid,2023,spring,human,100,wait_time,3121:25.2
14,mid,2023,spring,human,100,session_time,46:54.5
14,mid,2023,summer,ai_assist,120.54,wait_time,2215:12.0
14,mid,2023,summer,ai_assist,104.45,session_time,33:49.8
14,mid,2023,autumn,human,100,wait_time,3022:11.7
14,mid,2023,autumn,human,100,session_time,33:01.7
14,mid,2024,winter,ai_assist,100,wait_time,1903:20.0
14,mid,2024,winter,ai_assist,100,session_time,37:32.0
14,mid,2024,spring,ai_assist,100,wait_time,2376:28.3
14,mid,2024,spring,ai_assist,100,session_time,30:50.4
14,mid,2024,summer,human,24.31,wait_time,2236:28.9
14,mid,2024,summer,human,39.2,session_time,52:20.3
14,mid,2024,autumn,ai_assist,66.1,wait_time,2653:03.8
14,mid,2024,autumn,ai_assist,66.1,session_time,37:47.6
14,mid,2025,winter,human,66.1,wait_time,1829:48.5
14,mid,2025,winter,human,66.1,session_time,44:52.6
14,mid,2025,spring,ai_assist,42.6,wait_time,2148:04.6
14,mid,2025,spring,ai_assist,42.6,session_time,36:40.7
14,mid,2025,summer,human,87.68,wait_time,1875:26.3
14,mid,2025,summer,human,96.74,session_time,46:49.2
14,mid,2025,autumn,ai_assist,100,wait_time,1821:59.6
14,mid,2025,autumn,ai_assist,100,session_time,36:34.4
15,novice,2021,winter,human,32.7,wait_time,6142:37.1
15,novice,2021,winter,human,32.7,session_time,20:42.7
15,novice,2021,spring,human,21.9,wait_time,7401:43.7
15,novice,2021,spring,human,21.9,session_time,18:02.6
15,novice,2021,summer,ai_assist,79.38,wait_time,8991:07.3
15,novice,2021,summer,ai_assist,84.66,session_time,16:12.7
15,novice,2021,autumn,ai_assist,100,wait_time,10627:29.4
15,novice,2021,autumn,ai_assist,100,session_time,15:00.0
15,novice,2022,winter,ai_assist,75.48,wait_time,7552:57.4
15,novice,2022,winter,ai_assist,75.3,session_time,16:55.0
15,novice,2022,spring,human,79.57,wait_time,6613:13.5
15,novice,2022,spring,human,112.98,session_time,17:18.4
15,novice,2022,summer,human,47.18,wait_time,5906:13.1
15,novice,2022,summer,human,65.69,session_time,20:08.4
15,novice,2022,autumn,ai_assist,-17.95,wait_time,9629:21.5
15,novice,2022,autumn,ai_assist,29.08,session_time,15:00.0
15,novice,2023,winter,ai_assist,7.07,wait_time,6633:14.6
15,novice,2023,winter,ai_assist,5.3,session_time,18:17.7
15,novice,2023,spring,human,39.2,wait_time,5384:08.3
15,novice,2023,spring,human,39.2,session_time,16:26.3
15,novice,2023,summer,human,99.07,wait_time,5167:27.9
15,novice,2023,summer,human,90.3,session_time,21:49.1
15,novice,2023,autumn,ai_assist,100,wait_time,7187:49.5
15,novice,2023,autumn,ai_assist,100,session_time,15:38.4
15,novice,2024,winter,human,65,wait_time,4157:36.3
15,novice,2024,winter,human,65,session_time,17:39.7
15,novice,2024,spring,ai_assist,19.7,wait_time,6254:01.4
15,novice,2024,spring,ai_assist,19.7,session_time,18:20.1
15,novice,2024,summer,ai_assist,130.78,wait_time,4466:42.2
15,novice,2024,summer,ai_assist,100.05,session_time,20:42.9
15,novice,2024,autumn,human,0,wait_time,5716:54.3
15,novice,2024,autumn,human,0,session_time,18:41.2
15,novice,2025,winter,ai_assist,100,wait_time,4237:33.1
15,novice,2025,winter,ai_assist,100,session_time,21:43.2
15,novice,2025,spring,human,39.5,wait_time,4488:32.2
15,novice,2025,spring,human,39.5,session_time,16:32.9
15,novice,2025,summer,ai_assist,87.61,wait_time,4194:49.4
15,novice,2025,summer,ai_assist,88.97,session_time,23:58.1
15,novice,2025,autumn,ai_assist,91.4,wait_time,5315:38.5
15,novice,2025,autumn,ai_assist,91.4,session_time,19:30.5
16,novice,2021,winter,human,84.3,wait_time,6087:20.5
16,novice,2021,winter,human,84.3,session_time,24:38.3
16,novice,2021,spring,ai_assist,0,wait_time,8111:35.3
16,novice,2021,spring,ai_assist,0,session_time,16:05.4
16,novice,2021,summer,human,78.01,wait_time,4723:59.0
16,novice,2021,summer,human,69.36,session_time,20:41.2
16,novice,2021,autumn,human,85.1,wait_time,5703:36.5
16,novice,2021,autumn,human,85.1,session_time,17:40.1
16,novice,2022,winter,human,47.41,wait_time,4976:36.8
16,novice,2022,winter,human,28.28,session_time,22:31.6
16,novice,2022,spring,human,32.99,wait_time,4475:15.8
16,novice,2022,spring,human,31.72,session_time,15:26.4
16,novice,2022,summer,ai_assist,83.1,wait_time,7003:22.4
16,novice,2022,summer,ai_assist,68.25,session_time,20:08.4
16,novice,2022,autumn,ai_assist,72.4,wait_time,8991:45.7
16,novice,2022,autumn,ai_assist,45.31,session_time,16:27.1
16,novice,2023,winter,human,97.38,wait_time,4794:02.1
16,novice,2023,winter,human,105.62,session_time,23:53.3
16,novice,2023,spring,ai_assist,96.2,wait_time,8200:48.6
16,novice,2023,spring,ai_assist,96.2,session_time,24:37.1
16,novice,2023,summer,ai_assist,78.48,wait_time,5012:47.8
16,novice,2023,summer,ai_assist,77.23,session_time,24:25.0
16,novice,2023,autumn,human,0,wait_time,6077:06.5
16,novice,2023,autumn,human,0,session_time,22:20.4
16,novice,2024,winter,human,100,wait_time,3883:31.3
16,novice,2024,winter,human,100,session_time,22:35.5
16,novice,2024,spring,human,100,wait_time,5059:41.5
16,novice,2024,spring,human,100,session_time,23:09.4
16,novice,2024,summer,human,89.11,wait_time,4315:13.7
16,novice,2024,summer,human,81.6,session_time,24:35.2
16,novice,2024,autumn,ai_assist,72.8,wait_time,4903:50.5
16,novice,2024,autumn,ai_assist,72.8,session_time,18:44.3
16,novice,2025,winter,human,62.1,wait_time,3536:22.8
16,novice,2025,winter,human,62.1,session_time,23:52.4
16,novice,2025,spring,ai_assist,63.2,wait_time,4708:28.0
16,novice,2025,spring,ai_assist,63.2,session_time,21:05.6
16,novice,2025,summer,human,84.14,wait_time,3639:26.4
16,novice,2025,summer,human,57.91,session_time,22:26.5
16,novice,2025,autumn,ai_assist,0,wait_time,5301:18.0
16,novice,2025,autumn,ai_assist,0,session_time,28:06.1
17,novice,2021,winter,human,87.6,wait_time,5573:05.5
17,novice,2021,winter,human,87.6,session_time,17:39.4
17,novice,2021,spring,human,35.4,wait_time,5621:57.7
17,novice,2021,spring,human,35.4,session_time,15:14.9
17,novice,2021,summer,human,66.81,wait_time,5395:43.1
17,novice,2021,summer,human,108.2,session_time,18:12.6
17,novice,2021,autumn,human,100,wait_time,6461:05.5
17,novice,2021,autumn,human,100,session_time,15:00.0
17,novice,2022,winter,human,32.05,wait_time,5508:46.0
17,novice,2022,winter,human,55.21,session_time,19:03.6
17,novice,2022,spring,human,57.32,wait_time,6410:31.1
17,novice,2022,spring,human,62.93,session_time,18:20.4
17,novice,2022,summer,human,94.37,wait_time,5530:47.1
17,novice,2022,summer,human,69.44,session_time,18:15.1
17,novice,2022,autumn,ai_assist,-13.79,wait_time,9687:11.6
17,novice,2022,autumn,ai_assist,-27.68,session_time,15:00.0
17,novice,2023,winter,ai_assist,75.96,wait_time,4938:32.7
17,novice,2023,winter,ai_assist,65.1,session_time,18:37.2
17,novice,2023,spring,human,100,wait_time,6136:41.1
17,novice,2023,spring,human,100,session_time,15:37.6
17,novice,2023,summer,human,79.9,wait_time,4750:41.3
17,novice,2023,summer,human,57.3,session_time,16:55.3
17,novice,2023,autumn,ai_assist,100,wait_time,6413:44.9
17,novice,2023,autumn,ai_assist,100,session_time,15:00.1
17,novice,2024,winter,human,100,wait_time,5038:32.7
17,novice,2024,winter,human,100,session_time,19:43.2
17,novice,2024,spring,human,65,wait_time,5093:27.9
17,novice,2024,spring,human,65,session_time,18:17.4
17,novice,2024,summer,human,108.64,wait_time,3944:16.8
17,novice,2024,summer,human,101.14,session_time,21:30.2
17,novice,2024,autumn,ai_assist,62.1,wait_time,5924:34.6
17,novice,2024,autumn,ai_assist,62.1,session_time,16:46.3
17,novice,2025,winter,human,33.3,wait_time,4345:34.2
17,novice,2025,winter,human,33.3,session_time,20:53.4
17,novice,2025,spring,ai_assist,91,wait_time,4846:14.3
17,novice,2025,spring,ai_assist,91,session_time,19:28.8
17,novice,2025,summer,ai_assist,97.85,wait_time,4277:47.1
17,novice,2025,summer,ai_assist,144.66,session_time,20:47.3
17,novice,2025,autumn,human,100,wait_time,4745:20.6
17,novice,2025,autumn,human,100,session_time,17:23.8
18,novice,2021,winter,ai_assist,73.6,wait_time,7410:34.8
18,novice,2021,winter,ai_assist,73.6,session_time,15:00.0
18,novice,2021,spring,ai_assist,31.4,wait_time,9876:28.0
18,novice,2021,spring,ai_assist,31.4,session_time,16:18.2
18,novice,2021,summer,human,116.51,wait_time,5505:00.2
18,novice,2021,summer,human,139.89,session_time,18:47.1
18,novice,2021,autumn,ai_assist,73.3,wait_time,10679:08.8
18,novice,2021,autumn,ai_assist,73.3,session_time,16:14.0
18,novice,2022,winter,ai_assist,29.76,wait_time,6826:13.4
18,novice,2022,winter,ai_assist,3.3,session_time,17:35.6
18,novice,2022,spring,human,44.05,wait_time,5479:24.2
18,novice,2022,spring,human,77.3,session_time,17:56.5
18,novice,2022,summer,ai_assist,110.14,wait_time,7532:17.3
18,novice,2022,summer,ai_assist,99.43,session_time,20:26.9
18,novice,2022,autumn,ai_assist,22.89,wait_time,8135:04.8
18,novice,2022,autumn,ai_assist,-19.76,session_time,15:00.0
18,novice,2023,winter,human,51.74,wait_time,4534:30.2
18,novice,2023,winter,human,44.64,session_time,21:36.4
18,novice,2023,spring,ai_assist,82.3,wait_time,6349:31.6
18,novice,2023,spring,ai_assist,82.3,session_time,17:04.0
18,novice,2023,summer,human,125.38,wait_time,3876:21.2
18,novice,2023,summer,human,73.1,session_time,21:45.7
18,novice,2023,autumn,ai_assist,67.6,wait_time,7138:33.9
18,novice,2023,autumn,ai_assist,67.6,session_time,16:24.9
18,novice,2024,winter,human,99.1,wait_time,4684:09.4
18,novice,2024,winter,human,99.1,session_time,22:46.4
18,novice,2024,spring,human,0,wait_time,5020:27.2
18,novice,2024,spring,human,0,session_time,21:15.9
18,novice,2024,summer,ai_assist,-10.54,wait_time,4093:51.5
18,novice,2024,summer,ai_assist,20.91,session_time,19:08.2
18,novice,2024,autumn,ai_assist,46.7,wait_time,4854:13.6
18,novice,2024,autumn,ai_assist,46.7,session_time,17:47.6
18,novice,2025,winter,human,63.6,wait_time,4211:01.2
18,novice,2025,winter,human,63.6,session_time,23:27.8
18,novice,2025,spring,human,100,wait_time,4106:32.0
18,novice,2025,spring,human,100,session_time,22:07.2
18,novice,2025,summer,human,85.11,wait_time,4046:04.3
18,novice,2025,summer,human,102.63,session_time,27:36.8
18,novice,2025,autumn,ai_assist,98.2,wait_time,4733:55.5
18,novice,2025,autumn,ai_assist,98.2,session_time,19:27.7
19,novice,2021,winter,human,100,wait_time,5500:00.5
19,novice,2021,winter,human,100,session_time,22:48.2
19,novice,2021,spring,human,0,wait_time,5888:11.8
19,novice,2021,spring,human,0,session_time,19:32.4
19,novice,2021,summer,human,69.66,wait_time,5580:22.4
19,novice,2021,summer,human,58.99,session_time,24:33.5
19,novice,2021,autumn,human,100,wait_time,6732:19.2
19,novice,2021,autumn,human,100,session_time,18:59.6
19,novice,2022,winter,ai_assist,95.57,wait_time,6792:23.7
19,novice,2022,winter,ai_assist,35.9,session_time,18:14.3
19,novice,2022,spring,ai_assist,100.14,wait_time,8883:34.5
19,novice,2022,spring,ai_assist,76.35,session_time,15:42.7
19,novice,2022,summer,human,88.41,wait_time,3992:30.9
19,novice,2022,summer,human,124.65,session_time,20:59.3
19,novice,2022,autumn,human,130.31,wait_time,5668:43.4
19,novice,2022,autumn,human,117.1,session_time,18:59.1
19,novice,2023,winter,human,65.47,wait_time,4423:26.1
19,novice,2023,winter,human,64.85,session_time,22:01.5
19,novice,2023,spring,human,17.9,wait_time,4725:52.4
19,novice,2023,spring,human,17.9,session_time,19:06.5
19,novice,2023,summer,human,120.7,wait_time,4173:50.4
19,novice,2023,summer,human,63.22,session_time,21:09.5
19,novice,2023,autumn,ai_assist,95.7,wait_time,7554:52.5
19,novice,2023,autumn,ai_assist,95.7,session_time,18:51.0
19,novice,2024,winter,human,100,wait_time,5211:33.8
19,novice,2024,winter,human,100,session_time,26:15.0
19,novice,2024,spring,ai_assist,100,wait_time,4816:11.7
19,novice,2024,spring,ai_assist,100,session_time,23:47.7
19,novice,2024,summer,ai_assist,97.6,wait_time,4151:45.3
19,novice,2024,summer,ai_assist,73.65,session_time,23:35.2
19,novice,2024,autumn,human,100,wait_time,4536:50.3
19,novice,2024,autumn,human,100,session_time,20:26.7
19,novice,2025,winter,ai_assist,30.5,wait_time,4004:49.5
19,novice,2025,winter,ai_assist,30.5,session_time,27:28.6
19,novice,2025,spring,ai_assist,100,wait_time,4090:05.1
19,novice,2025,spring,ai_assist,100,session_time,23:02.7
19,novice,2025,summer,ai_assist,100.01,wait_time,3585:53.4
19,novice,2025,summer,ai_assist,73.38,session_time,24:42.6
19,novice,2025,autumn,ai_assist,1,wait_time,5236:40.5
19,novice,2025,autumn,ai_assist,1,session_time,21:57.3
20,mid,2021,winter,human,100,wait_time,2204:52.3
20,mid,2021,winter,human,100,session_time,24:53.3
20,mid,2021,spring,ai_assist,100,wait_time,4153:05.7
20,mid,2021,spring,ai_assist,100,session_time,29:15.6
20,mid,2021,summer,ai_assist,89.98,wait_time,3977:35.0
20,mid,2021,summer,ai_assist,90.53,session_time,31:17.6
20,mid,2021,autumn,ai_assist,100,wait_time,4759:46.8
20,mid,2021,autumn,ai_assist,100,session_time,27:29.6
20,mid,2022,winter,human,48.45,wait_time,2338:00.3
20,mid,2022,winter,human,82.27,session_time,30:04.5
20,mid,2022,spring,human,11.91,wait_time,2434:44.3
20,mid,2022,spring,human,64.16,session_time,29:45.5
20,mid,2022,summer,ai_assist,52.15,wait_time,3026:21.0
20,mid,2022,summer,ai_assist,54.21,session_time,33:49.7
20,mid,2022,autumn,ai_assist,84.65,wait_time,3671:22.4
20,mid,2022,autumn,ai_assist,96.49,session_time,31:56.4
20,mid,2023,winter,human,89.47,wait_time,2101:54.9
20,mid,2023,winter,human,105.73,session_time,40:04.8
20,mid,2023,spring,human,100,wait_time,2899:08.4
20,mid,2023,spring,human,100,session_time,36:12.5
20,mid,2023,summer,ai_assist,103.62,wait_time,2166:03.7
20,mid,2023,summer,ai_assist,99.48,session_time,34:58.6
20,mid,2023,autumn,ai_assist,45.6,wait_time,3429:48.8
20,mid,2023,autumn,ai_assist,45.6,session_time,33:10.0
20,mid,2024,winter,ai_assist,100,wait_time,1854:46.3
20,mid,2024,winter,ai_assist,100,session_time,32:17.5
20,mid,2024,spring,ai_assist,100,wait_time,2140:30.9
20,mid,2024,spring,ai_assist,100,session_time,30:56.7
20,mid,2024,summer,human,82.63,wait_time,2121:07.5
20,mid,2024,summer,human,78.01,session_time,38:33.7
20,mid,2024,autumn,ai_assist,42.9,wait_time,2515:38.1
20,mid,2024,autumn,ai_assist,42.9,session_time,34:47.6
20,mid,2025,winter,human,100,wait_time,1751:01.6
20,mid,2025,winter,human,100,session_time,29:52.6
20,mid,2025,spring,ai_assist,100,wait_time,2243:23.1
20,mid,2025,spring,ai_assist,100,session_time,35:16.2
20,mid,2025,summer,human,57.81,wait_time,1568:18.6
20,mid,2025,summer,human,84.48,session_time,43:34.3
20,mid,2025,autumn,ai_assist,90.7,wait_time,2427:17.2
20,mid,2025,autumn,ai_assist,90.7,session_time,31:14.2
21,expert,2021,winter,human,56,wait_time,1332:39.9
21,expert,2021,winter,human,56,session_time,55:00.0
21,expert,2021,spring,human,100,wait_time,1775:32.1
21,expert,2021,spring,human,100,session_time,55:00.0
21,expert,2021,summer,human,117.29,wait_time,1608:15.4
21,expert,2021,summer,human,114,session_time,55:00.0
21,expert,2021,autumn,human,71.6,wait_time,1782:36.9
21,expert,2021,autumn,human,71.6,session_time,55:00.0
21,expert,2022,winter,ai_assist,97.9,wait_time,1656:22.6
21,expert,2022,winter,ai_assist,90.07,session_time,55:00.0
21,expert,2022,spring,human,80.47,wait_time,1707:02.7
21,expert,2022,spring,human,99.46,session_time,55:00.0
21,expert,2022,summer,human,54.49,wait_time,1354:24.3
21,expert,2022,summer,human,86.2,session_time,55:00.0
21,expert,2022,autumn,human,98.21,wait_time,2143:00.5
21,expert,2022,autumn,human,112.88,session_time,55:00.0
21,expert,2023,winter,ai_assist,53.37,wait_time,1540:29.9
21,expert,2023,winter,ai_assist,56.98,session_time,55:00.0
21,expert,2023,spring,human,100,wait_time,1544:40.4
21,expert,2023,spring,human,100,session_time,55:00.0
21,expert,2023,summer,ai_assist,70.45,wait_time,1928:46.6
21,expert,2023,summer,ai_assist,64.71,session_time,55:00.0
21,expert,2023,autumn,ai_assist,100,wait_time,1557:27.9
21,expert,2023,autumn,ai_assist,100,session_time,50:10.8
21,expert,2024,winter,ai_assist,100,wait_time,1176:43.7
21,expert,2024,winter,ai_assist,100,session_time,55:00.0
21,expert,2024,spring,human,100,wait_time,1424:56.3
21,expert,2024,spring,human,100,session_time,55:00.0
21,expert,2024,summer,ai_assist,105.25,wait_time,1184:55.7
21,expert,2024,summer,ai_assist,119.33,session_time,55:00.0
21,expert,2024,autumn,ai_assist,100,wait_time,1464:39.7
21,expert,2024,autumn,ai_assist,100,session_time,55:00.0
