employee_id,job_role,training_hours,client_contacts,task_switch_hours,performance_index
E2219,support_engineer,7.5,11.49,2.6,46.6
E2220,account_manager,7.1,11.08,1.5,88.6
E2221,account_manager,9,9.04,1.5,82.7
E2222,implement_specialist,5.5,8.43,4.7,49.7
E2223,account_manager,6.9,6.76,5.7,89.6
E2224,support_engineer,7.3,3.97,7.9,40.9
E2225,account_manager,7.7,5.9,4.8,54.8
E2226,account_manager,5.5,7.44,5,62.5
E2227,implement_specialist,7.4,12.52,4.2,81.1
E2228,implement_specialist,8,4.04,6.4,45.4
E2229,support_engineer,8.5,11.76,7.3,45.4
E2230,account_manager,9.7,4.98,0,63.5
E2231,account_manager,6.7,7.95,6.3,64.2
E2232,implement_specialist,7.2,10.45,3.4,51.7
E2233,account_manager,6.8,5.89,6.1,60.3
E2234,account_manager,8.3,3.7,7.1,75.5
E2235,support_engineer,8.3,7.24,8,50.6
E2236,support_engineer,9.9,9.62,2.8,79.3
E2237,support_engineer,6.8,5.34,9.6,53.4
E2238,implement_specialist,6.1,8.45,6,58.3
E2239,implement_specialist,9,12.13,4.3,60.1
E2240,implement_specialist,6.6,12.64,3.7,77.6
E2241,implement_specialist,8.2,3.81,7.7,75.1
E2242,account_manager,10.4,1.77,5.7,34.9
E2243,account_manager,7,8.81,7.6,72.6
E2244,support_engineer,7.9,5.89,4.5,36.8
E2245,account_manager,7.1,5.12,6,70.3
E2246,support_engineer,7.2,6.76,5.9,51.8
E2247,support_engineer,10.3,12.89,2.9,40
E2248,account_manager,7.5,8.84,6.2,75.8
E2249,account_manager,7.6,5.67,4.8,36.1
E2250,support_engineer,5.8,2.84,8.5,47.5
E2251,account_manager,7.7,7.2,7.2,68.4
E2252,account_manager,5.6,1.95,6,61.1
E2253,support_engineer,7.9,8.87,4.6,59.8
E2254,implement_specialist,8.5,7.77,5,42.7
E2255,implement_specialist,5.2,4.93,12,35.1
E2256,implement_specialist,8.2,6.68,4,76.2
E2257,implement_specialist,8.3,1.25,6.4,46.9
E2258,implement_specialist,8,12.42,5.3,93.6
E2259,implement_specialist,7.4,7.17,6.4,60.3
E2260,account_manager,8.3,3.81,7.1,40.8
E2261,support_engineer,6.9,8.95,7.8,60.6
E2262,account_manager,5.7,5.2,8.8,48.5
E2263,implement_specialist,7.8,5.4,6.2,42.1
E2264,support_engineer,8.7,4.67,6.1,59.4
E2265,implement_specialist,7.1,6.87,5,72.2
E2266,account_manager,9.2,9.52,3.6,79.4
E2267,support_engineer,7.5,12.45,4.5,46
E2268,support_engineer,4,0,10.9,34.3
E2269,account_manager,8,11.35,3.3,46.7
E2270,support_engineer,5.5,8.48,7.7,62.2
E2271,account_manager,5.9,11.83,4.5,65.5
E2272,support_engineer,8.9,8.58,2.9,75.7
E2273,account_manager,6.6,6.97,9.7,63.9
E2274,implement_specialist,9,3.8,1.5,47.5
E2275,account_manager,6.9,7.36,6.4,89.4
E2276,account_manager,9.5,6.44,2.6,52.5
E2277,implement_specialist,8,9.33,7.1,73.6
E2278,account_manager,7.7,18.11,2.9,76.7
E2279,support_engineer,7.2,10.8,7,49.1
E2280,implement_specialist,7.1,2.65,10.7,60
E2281,implement_specialist,7.5,5.16,5.9,54.3
E2282,implement_specialist,4.3,0.85,8.5,61.4
E2283,support_engineer,7.7,5.3,9,73.7
E2284,implement_specialist,5.2,6.95,8.7,53.5
E2285,support_engineer,8,9.16,2.4,89.3
E2286,support_engineer,8,8.43,8.2,66
E2287,account_manager,6,10.83,7.4,34.4
E2288,support_engineer,6.9,12.8,6.1,59.8
E2289,implement_specialist,7.8,3.55,8.8,74.2
E2290,account_manager,6.9,5.87,8.4,68.3
E2291,support_engineer,6.3,8.16,7.9,25.8
E2292,support_engineer,5.3,1.03,8.7,71.4
E2293,implement_specialist,6.7,7.23,8.8,66.1
E2294,support_engineer,8.3,2.15,4,53.8
E2295,implement_specialist,6.1,9.87,5.6,48.9
E2296,implement_specialist,7.9,3.48,8.8,57.7
E2297,support_engineer,6.5,8.68,8.7,45.7
E2298,support_engineer,5.6,3.34,8.7,59.3
E2299,implement_specialist,7.3,3.82,4.4,76.7
E2300,implement_specialist,6.6,8.06,4.9,55.2
E2301,account_manager,6.9,8.84,6.8,46.6
E2302,implement_specialist,5.4,6.73,4.6,62.5
E2303,account_manager,6.9,8.19,8.1,66.9
E2304,support_engineer,8.5,12.01,3.5,50.2
E2305,support_engineer,4,0,9.9,60.9
E2306,account_manager,9,7.84,6.7,75.2
E2307,implement_specialist,5.4,6.4,6.5,36.9
E2308,implement_specialist,7.1,10.53,6.9,36.7
E2309,implement_specialist,8.1,13.75,4.7,60.7
E2310,account_manager,6.7,5.23,7.2,32.1
E2311,account_manager,8.5,5.03,3.7,65.6
E2312,support_engineer,6.7,9.61,5.5,66.1
E2313,support_engineer,6.9,2.64,9,56.8
E2314,account_manager,6.8,3.57,7.5,25.1
E2315,account_manager,5.9,0.29,12,60.4
E2316,account_manager,4.5,5.94,7.8,56.7
E2317,account_manager,6.5,8.05,4.9,49.8
E2318,account_manager,7.6,6.06,3.4,35.8
E2319,implement_specialist,7,7.19,7.7,65
E2320,implement_specialist,8.6,5.29,7.2,32.3
E2321,implement_specialist,6.9,7.69,6.8,34.3
E2322,implement_specialist,7.4,3.08,8.4,69.6
E2323,support_engineer,7.9,5.64,4.2,62.1
E2324,support_engineer,6.4,3.28,4.1,59.7
E2325,account_manager,8.3,6.86,1.2,65.7
E2326,support_engineer,8.7,8.87,0.6,62.6
E2327,account_manager,10.3,9.5,5.5,60.5
E2328,support_engineer,6,3.98,8.9,48.6
E2329,account_manager,6.4,6.34,5.8,60.2
E2330,support_engineer,6,3.34,5.4,71.1
E2331,account_manager,8,9.29,5.8,51.2
E2332,account_manager,8.5,5.86,8,47.4
E2333,account_manager,7.7,11.36,3,88.8
E2334,account_manager,6.5,4.86,9.5,74.2
E2335,implement_specialist,6.3,1.37,9.8,46.8
E2336,account_manager,7.6,10.95,7,44.8
E2337,support_engineer,6.6,7.49,4.8,73
E2338,account_manager,8.5,11.36,1.4,57.5
E2339,account_manager,7.4,9.08,3.9,68.2
E2340,support_engineer,9.5,8.65,3,46.8
E2341,implement_specialist,6.5,0,9.5,54.1
E2342,account_manager,6.4,11.14,3.6,32.9
E2343,account_manager,7.3,3.19,7.6,71.5
E2344,account_manager,5,4.41,5.4,43
E2345,account_manager,6.8,9.58,5.9,58.9
E2346,account_manager,6.3,7.22,6.6,44.5
E2347,account_manager,9.2,14.98,6.8,84.4
E2348,account_manager,6.5,7.19,6.2,45.3
E2349,support_engineer,8.1,8.36,7.4,34.6
E2350,support_engineer,7.5,4.13,5.2,66.3
E2351,account_manager,7.9,5.32,7.4,78.3
E2352,implement_specialist,6.8,8.47,9,74.4
E2353,implement_specialist,5.6,3.65,10,38.5
E2354,account_manager,7.9,6.7,6.2,74.4
E2355,account_manager,6.3,9.07,2.1,65.9
E2356,account_manager,8.3,8.49,3.7,67.1
E2357,account_manager,6.7,8.11,10,53.6
E2358,account_manager,10,7.01,5.7,63.6
E2359,implement_specialist,8.4,5.9,2.8,60
E2360,implement_specialist,7.8,9.74,5,74.6
E2361,account_manager,7,6.99,8.8,57.2
E2362,account_manager,6.7,7.03,8.3,59.5
E2363,account_manager,6.2,5.31,7.8,66.5
E2364,account_manager,8.1,9.61,6.9,45.9
E2365,account_manager,6.9,6.72,7.1,56.8
E2366,implement_specialist,5.4,0.98,10.8,61.9
E2367,account_manager,7.1,6.17,5,46.1
E2368,implement_specialist,4.8,4.67,7.1,45
E2369,account_manager,5.9,8.69,6,55.9
E2370,account_manager,8.1,9.19,6.2,81.1
E2371,support_engineer,7.2,4.96,5.5,44.8
E2372,implement_specialist,8.8,11.79,3.9,62.3
E2373,implement_specialist,5.4,7.65,7.5,29.6
E2374,implement_specialist,8.9,0.26,3.9,62.9
E2375,account_manager,7.2,4.07,8.1,35.1
E2376,support_engineer,7.4,10.16,5.8,82.7
E2377,support_engineer,6.8,6.5,3.4,52.7
E2378,account_manager,8,9.63,7.4,25.9
E2379,implement_specialist,8.4,4.22,6.3,78.4
E2380,support_engineer,6,11.47,7.6,63.2
E2381,support_engineer,8.4,8.53,6.8,48.4
E2382,account_manager,9.8,10.8,5.2,69.4
E2383,account_manager,7.2,6.25,6.7,57.2
E2384,account_manager,5.8,7.71,7.2,52.9
E2385,account_manager,7.2,6.71,7.6,71.8
E2386,implement_specialist,6.6,5.91,7.3,38.7
E2387,account_manager,8,11.17,5.1,46.3
E2388,support_engineer,7.3,4.51,8.7,61
E2389,support_engineer,6.4,4.82,5.8,46.7
E2390,support_engineer,6.5,6.7,5,79
E2391,implement_specialist,8.7,4.35,5.4,39.3
E2392,support_engineer,9.1,7.4,3.8,52.9
E2393,support_engineer,6.9,0,8.7,60.4
E2394,account_manager,6.4,8.27,6.2,43.9
E2395,account_manager,6.7,6.55,6.4,49.1
E2396,support_engineer,6.1,6.09,8.2,58.6
E2397,support_engineer,8.5,10.05,5.4,51.5
E2398,implement_specialist,6.2,2.7,6.9,64.9
E2399,support_engineer,8.1,4.36,3.8,45.6
E2400,account_manager,7.9,6.99,3.5,74.5
E2401,support_engineer,7.9,4.88,7.6,47.5
E2402,account_manager,6.7,8.85,5.2,83.8
E2403,implement_specialist,4,2.66,9.2,38.6
E2404,account_manager,7.9,10.96,5.7,65
E2405,account_manager,7.9,6.61,6.2,47.6
E2406,support_engineer,6.3,2.48,10.5,62.2
E2407,implement_specialist,8.2,8.3,5.7,66.2
E2408,implement_specialist,6.6,8.95,7.4,54.5
E2409,implement_specialist,6.9,5.1,6.3,84.9
E2410,account_manager,8.6,8.88,4.3,73
E2411,account_manager,9.2,10.9,1.2,64.5
E2412,account_manager,6.1,8.91,10.2,75.6
E2413,account_manager,5.5,4.79,9.9,26.2
E2414,support_engineer,5.7,8.56,9.3,48
E2415,support_engineer,9.8,8.99,1.5,76.1
E2416,account_manager,5.3,9.22,5.1,56
E2417,support_engineer,6.5,3.17,5.6,63.8
E2418,implement_specialist,7.6,1.78,10.1,43.1
E2419,support_engineer,6.2,11.56,7.2,54
E2420,support_engineer,6.5,6.8,6.3,51.2
E2421,support_engineer,5.8,10.32,4.2,71.2
E2422,implement_specialist,8.8,7.12,8.2,84.4
E2423,implement_specialist,8.7,8.62,3.7,57.1
E2424,account_manager,6.5,5.91,9,49.3
E2425,implement_specialist,5.8,8.11,8.8,54.5
E2426,implement_specialist,7.6,2.52,8.8,42.9
E2427,implement_specialist,5.9,3.64,4,38.7
E2428,account_manager,8.7,5.83,7.2,55.8
E2429,account_manager,8.8,14.86,3.8,75.7
E2430,implement_specialist,6.8,8.88,3.9,78.2
E2431,implement_specialist,7.7,13.72,2.4,70.2
E2432,implement_specialist,8.9,8.75,3.5,50.6
E2433,support_engineer,8.3,8.92,3.7,67
E2434,implement_specialist,8,7.79,4.5,57.5
E2435,implement_specialist,7.3,8.86,7.7,75.5
E2436,implement_specialist,5.7,10.64,8.5,66.5
E2437,account_manager,4,3.24,8.4,60.8
E2438,account_manager,7,8.18,8.7,69
E2439,implement_specialist,7.7,8.66,5.9,36
E2440,account_manager,7.4,7.82,2.4,47
E2441,account_manager,8.5,7.24,2.6,48.4
E2442,implement_specialist,4.7,4,5.3,56.9
E2443,account_manager,6.2,6.03,8.7,44.7
E2444,implement_specialist,6.5,5.51,10.8,53.1
E2445,account_manager,7.3,7.49,3.4,94.8
E2446,implement_specialist,6.6,11.22,3.5,68.4
E2447,implement_specialist,7.6,6.11,2.5,65.9
E2448,implement_specialist,7.8,4.08,5.6,71
E2449,account_manager,7.8,4.09,7.7,58.6
E2450,support_engineer,8.4,8.18,3,34.3
E2451,implement_specialist,6,1.84,7.3,55.2
E2452,implement_specialist,6,9.55,8.5,63
E2453,implement_specialist,6.8,6.73,5.7,48.7
E2454,account_manager,5.3,8.33,5.5,44.9
E2455,account_manager,7.7,10.35,4.3,78.7
E2456,account_manager,7.6,0,9.5,63.3
E2457,support_engineer,6.2,5.81,5.3,50.8
E2458,support_engineer,7.2,10.66,5,70
E2459,account_manager,6.2,4.35,3.8,54.6
E2460,account_manager,7,3.47,3.3,54.3
E2461,implement_specialist,5.9,2.06,11.5,54.2
E2462,account_manager,6.1,3.44,8.2,50.3
E2463,implement_specialist,4,9.26,6.1,60.3
E2464,account_manager,9.5,8.24,3.3,74.4
E2465,implement_specialist,6.4,8.14,6.3,86.2
E2466,account_manager,7.1,1.68,6.5,71.9
E2467,implement_specialist,7.2,8.41,3.8,62.4
E2468,account_manager,8.7,9.54,4.3,62.1
E2469,account_manager,7.6,9.88,6.6,99.7
E2470,implement_specialist,7.8,13.1,6.2,55.1
E2471,account_manager,5.8,10.25,10.6,67.7
E2472,account_manager,5.9,4.43,10.8,74.7
E2473,implement_specialist,7.4,3.11,7.3,87.8
E2474,account_manager,7,4.92,6.6,71
E2475,account_manager,7.7,6.42,6,43.4
E2476,implement_specialist,8.6,5.8,6.3,27.8
E2477,support_engineer,7.2,9.12,3.9,55.3
E2478,implement_specialist,8.9,9.02,3.2,85.8
E2479,support_engineer,7.8,6.42,6.9,67
E2480,account_manager,8.7,9.77,4.4,85.3
E2481,support_engineer,8.4,9.18,5,54.7
E2482,implement_specialist,7,10.86,4.8,61.8
E2483,implement_specialist,8,4.44,7.8,47.9
E2484,support_engineer,6.2,7.88,3.3,57.4
E2485,account_manager,7,7.56,6.6,61.5
E2486,account_manager,8,6.93,9.2,58.7
E2487,account_manager,6.5,6.25,7.8,60.1
E2488,account_manager,7.2,9.18,11.9,23.6
E2489,account_manager,5.8,5.72,6.8,65.1
E2490,implement_specialist,6.5,7.93,4.7,53.5
E2491,implement_specialist,9.3,8.42,6.9,70.5
E2492,account_manager,7.6,13.18,4.3,68.2
E2493,support_engineer,7.6,3.81,5.5,32
E2494,account_manager,6,3.12,6.2,54.7
E2495,account_manager,7.4,10.24,6.5,75.2
E2496,support_engineer,7.7,10.75,5.9,64.4
E2497,account_manager,7.7,9.07,4.7,63.6
E2498,account_manager,8.5,7.53,3.7,48.8
E2499,account_manager,7.7,5,6.9,49.5
E2500,support_engineer,4.9,3.31,10.8,40.9
E2501,account_manager,7.9,8.41,6.1,76.3
E2502,account_manager,5.7,7.39,7.8,67.3
E2503,support_engineer,8.1,5.25,2,56.7
E2504,implement_specialist,7.8,6.01,5,58.7
E2505,implement_specialist,6,0,8.4,55.4
E2506,account_manager,8.6,1.21,3.3,71.9
E2507,support_engineer,8,6.83,7.2,35.1
E2508,support_engineer,8.8,4.37,8.4,26.8
E2509,account_manager,7.6,7.2,5.3,73
E2510,account_manager,8.4,10.05,4.5,41.7
E2511,implement_specialist,8,6.36,5.5,39.8
E2512,implement_specialist,6.3,2.25,7,74.8
E2513,account_manager,8.7,10.37,4.8,58.5
E2514,implement_specialist,8.3,7.19,5.1,61
E2515,account_manager,6.6,6.62,7.9,54.6
E2516,implement_specialist,6.5,7.13,9.3,51.4
E2517,support_engineer,8.2,6.16,4.4,64.9
E2518,account_manager,6.8,7.18,4.2,79.6
E2519,account_manager,7.1,7.72,9.8,39.7
E2520,account_manager,7.1,6.53,4.9,35.1
E2521,account_manager,8.1,7.23,6.4,65
E2522,account_manager,6.4,2.1,6.3,58.9
E2523,support_engineer,8.3,9.21,5.9,61.2
E2524,account_manager,9.5,12.67,4.5,77.6
E2525,support_engineer,7.2,6.77,5.4,49.4
E2526,account_manager,6.4,10.55,7.8,65.2
E2527,implement_specialist,6.5,9.57,2.7,81.9
E2528,account_manager,8.5,12.65,5.3,42.1
E2529,account_manager,7.4,10.53,10.5,46.4
E2530,implement_specialist,6.9,5.7,8,44.9
E2531,implement_specialist,8,12.64,6.6,43.3
E2532,account_manager,5.8,8.62,3.8,86.7
E2533,account_manager,7.5,6.58,7.6,75.4
E2534,implement_specialist,6.8,8.06,5.8,55.5
E2535,support_engineer,6,10.35,4.1,81.4
E2536,implement_specialist,7.7,7.51,2.3,70
E2537,implement_specialist,8.2,6.52,5.9,65.7
E2538,account_manager,6.5,2.78,5.3,17.5
E2539,account_manager,6.2,7.39,6.1,47.7
E2540,support_engineer,7.7,7.17,7.1,65.6
E2541,account_manager,4.4,1.46,8.1,43.8
E2542,account_manager,5.5,10.49,11.3,68.2
E2543,support_engineer,7.4,5.19,8.9,64.4
E2544,account_manager,6.7,9.49,11.2,30.5
E2545,account_manager,7.5,4.3,7.7,50.1
E2546,account_manager,6.8,2.78,6.8,69.2
E2547,implement_specialist,5.8,1.74,5.2,48.9
E2548,implement_specialist,6.1,5.72,8.2,76.8
E2549,implement_specialist,7.8,12.19,5.6,55.8
E2550,support_engineer,6.7,7.35,3,61.9
E2551,implement_specialist,7.8,6.19,3,93.8
E2552,account_manager,5.9,7.97,7.1,43.1
E2553,account_manager,6,6.88,7.4,58.3
E2554,implement_specialist,8.9,5.13,9.6,59.7
E2555,account_manager,8.5,11.07,6.2,84.3
E2556,account_manager,7.5,12.45,4.5,60.1
E2557,implement_specialist,7.7,10.23,4,93.4
E2558,implement_specialist,7.3,9.86,3.8,56.9
E2559,account_manager,6.5,0.49,4,52.2
E2560,implement_specialist,5.5,5.09,9.5,53.3
E2561,implement_specialist,6.2,4.15,4.4,61.1
E2562,account_manager,7.5,5.22,7.7,51.2
E2563,account_manager,6.5,7.61,2.7,48.6
E2564,implement_specialist,8,3.44,5.3,58
E2565,implement_specialist,6.9,5.2,9.6,52.6
E2566,account_manager,8,4.41,7.9,53.6
E2567,support_engineer,7.1,10.4,4.5,59.4
E2568,implement_specialist,6.6,7.38,7.1,55.2
E2569,account_manager,8.2,7.1,2.3,49.1
E2570,account_manager,8.6,2.85,1.8,57.3
E2571,account_manager,5.5,5.04,9.5,66.3
E2572,account_manager,6.4,4.24,5.1,43.9
E2573,support_engineer,6.1,7.41,3.9,59.4
E2574,account_manager,8.6,9.64,5.1,36.7
E2575,implement_specialist,4.7,5.92,11.9,41.8
E2576,account_manager,4.9,4.16,5.4,54.5
E2577,account_manager,9.2,8.5,3.1,78
E2578,implement_specialist,5.8,5.03,7.1,55.2
E2579,implement_specialist,6.8,8.53,4.5,56.2
E2580,account_manager,6.2,7.41,6.7,84.9
E2581,account_manager,8.7,9.48,3,96.1
E2582,support_engineer,5.2,3.87,6.4,60.6
E2583,account_manager,4.5,7.31,6.4,45.3
E2584,account_manager,5.3,2.47,9.9,56.4
E2585,implement_specialist,7.7,4.35,4.9,59.5
E2586,account_manager,8.2,4.44,7.2,42.9
E2587,implement_specialist,6.2,5.28,6.7,46.9
E2588,support_engineer,8.9,11.26,3.7,74.2
E2589,implement_specialist,6.2,10.79,5.1,58
E2590,implement_specialist,7,0.78,6.7,41.9
E2591,support_engineer,6.5,9.86,5.9,72.8
E2592,implement_specialist,5.5,3.4,9.4,53.7
E2593,account_manager,8,6.93,4.9,62.2
E2594,implement_specialist,7.3,5.19,6.4,54.5
E2595,account_manager,7.6,11.09,0,66.7
E2596,support_engineer,7.8,15.66,2.5,91.2
E2597,account_manager,5.3,5.02,4,73.8
E2598,implement_specialist,7.9,6.27,7.8,74.4
E2599,support_engineer,8.7,18.17,2.2,100
E2600,support_engineer,6.8,6.88,4.8,41.3
E2601,implement_specialist,5.2,9.23,6.7,50
E2602,account_manager,7.2,5.13,3.5,53.9
E2603,account_manager,8.5,9.2,6.5,60.3
E2604,support_engineer,5.9,11.03,4.6,49.2
E2605,support_engineer,6.5,9.91,6.9,60.2
E2606,account_manager,6.7,5.98,9.6,75.8
E2607,support_engineer,8.3,11,3.1,56.9
E2608,implement_specialist,6.9,8.22,7.1,57.8
E2609,account_manager,9.2,7.93,4.4,67.7
E2610,account_manager,5.5,5.66,6.5,76
E2611,support_engineer,7.6,6.2,10.4,58.2
E2612,support_engineer,4.2,0.67,4.2,48.5
E2613,account_manager,7.4,4.31,6.1,54.8
E2614,account_manager,4.6,7.75,7.4,44.6
E2615,account_manager,6.7,6.37,7.5,51.9
E2616,account_manager,6.9,1.04,8.2,20.8
E2617,account_manager,6.8,6.68,9.8,54
E2618,account_manager,5.6,7.73,6.7,56.1
E2619,support_engineer,7.9,7.91,6.3,85.3
E2620,implement_specialist,6.9,5.03,9.9,40.4
E2621,account_manager,8,11.92,3.1,98.7
E2622,support_engineer,6.8,8.93,2.7,67.7
E2623,implement_specialist,6.4,13.64,4.6,60.4
E2624,support_engineer,7.2,10.15,4.7,57.7
E2625,implement_specialist,9.3,12.21,2.4,66
E2626,account_manager,8.1,11.17,1.2,92.5
E2627,account_manager,6.2,3.43,9.3,45.5
E2628,support_engineer,6.5,1.09,10.3,70.2
E2629,account_manager,7.4,15.19,8.5,66
E2630,support_engineer,6.6,11.8,3.8,74.9
E2631,support_engineer,8.8,12.14,1,71.4
E2632,account_manager,7.7,5.51,6.9,71.3
E2633,account_manager,7.7,11.94,4.4,64.7
E2634,account_manager,7.9,15.64,2,74.6
E2635,implement_specialist,8,5.47,7.4,75.3
E2636,support_engineer,5.4,7.14,6.6,52.1
E2637,implement_specialist,6.4,5.63,5.7,86.7
E2638,account_manager,6.3,6.44,4.7,65.4
E2639,implement_specialist,6.7,7.76,3.2,66
E2640,account_manager,6.9,5.77,7.9,69.9
E2641,implement_specialist,9.9,9.63,8.3,52
E2642,implement_specialist,8.8,8.82,0.5,78.4
E2643,implement_specialist,6.6,3.76,2.9,59.9
E2644,implement_specialist,8.2,5.13,5.6,60.9
E2645,account_manager,6.5,5.58,3.1,54.2
E2646,support_engineer,6.5,10.11,6.8,69.9
E2647,account_manager,8.6,7.56,7.8,59.9
E2648,account_manager,7,7.11,10.2,55.5
E2649,account_manager,7.4,6.65,3,78.2
E2650,account_manager,4.5,2.21,10.4,47
E2651,support_engineer,6.8,12.25,5.7,55.1
E2652,account_manager,7.5,7.87,6.9,61.3
E2653,account_manager,8.6,11.92,0,61.7
E2654,account_manager,7.4,9.3,2.4,64.6
E2655,support_engineer,6.5,8.11,6.9,68.2
E2656,support_engineer,8.4,10.42,3.4,82.4
E2657,account_manager,8.2,10.33,6.5,80.9
E2658,implement_specialist,6.7,11.38,5.2,61.3
E2659,implement_specialist,7.8,6.89,4.7,75.3
E2660,support_engineer,6.4,10.14,4.2,86.2
E2661,account_manager,7.2,10.31,7.5,35.8
E2662,account_manager,7.4,3.62,8.7,94.7
E2663,account_manager,7.8,7.49,4.1,61.9
E2664,account_manager,7.2,3.38,8.7,78.1
E2665,account_manager,8.3,3.02,6.6,61.3
E2666,account_manager,5.8,2.13,8.3,47.1
E2667,implement_specialist,7,2.65,7.9,45.7
E2668,implement_specialist,7.2,2.4,5.4,46.2
E2669,account_manager,6,2.89,6.3,60.1
E2670,support_engineer,7.9,7.57,10.7,59.3
E2671,implement_specialist,8.6,6.65,8.7,54.6
E2672,support_engineer,6.4,6.54,6.2,66.9
E2673,account_manager,6.2,5.02,4.1,36.4
E2674,implement_specialist,7.3,6.72,8.9,86.3
E2675,account_manager,9,5.28,0.8,61.7
E2676,implement_specialist,6.4,6.87,3.3,67
E2677,implement_specialist,9.3,10.69,2.5,73.7
E2678,support_engineer,7.3,11.24,5.4,63
E2679,implement_specialist,7.4,5.11,6.9,59.2
E2680,support_engineer,8,7.67,1.5,79.9
E2681,implement_specialist,6.4,5.85,8.4,82.6
E2682,account_manager,7.7,11.77,2.4,88.3
E2683,account_manager,6.7,5.43,4.8,81.2
E2684,account_manager,6.8,7.64,7.8,48
E2685,support_engineer,8.3,12.91,6,66.2
E2686,implement_specialist,6.5,2.06,7.8,41.9
E2687,account_manager,7.9,9.09,6.7,49.7
E2688,account_manager,5,3.83,8.3,70.6
E2689,support_engineer,6,6.82,9.4,11.9
E2690,account_manager,6.1,8.9,5.8,46.2
E2691,support_engineer,7.7,11.63,5.9,53.6
E2692,implement_specialist,7.1,6.99,3,69.1
E2693,account_manager,7.8,7.09,7.2,33.6
E2694,account_manager,6.4,8.05,7.7,64.7
E2695,account_manager,5.8,5.73,6.8,47.6
E2696,support_engineer,7.3,6.56,7.3,54.4
E2697,account_manager,7.7,6.02,1.6,72.2
E2698,account_manager,7.8,13.27,2.4,71.3
E2699,account_manager,9.7,12.56,6.7,100
E2700,account_manager,7.8,8.37,7,66.7
E2701,account_manager,4,0,8.7,55.8
E2702,account_manager,6.6,3.26,4.6,44.6
E2703,account_manager,7.1,11.24,3.4,78.1
E2704,support_engineer,9.4,4.87,1.5,52
E2705,support_engineer,6.9,8.93,2.7,75
E2706,account_manager,6.6,4.36,7.1,41
E2707,account_manager,6.5,8.91,6.3,46.8
E2708,account_manager,7.5,3.76,8.8,79.6
E2709,account_manager,9.2,10.41,1.9,77.7
E2710,account_manager,7.5,11.53,4.6,91
E2711,account_manager,6.9,4.91,8.6,29.3
E2712,support_engineer,8.9,8.4,4.5,67.4
E2713,account_manager,7.9,9.79,2.8,64.7
E2714,account_manager,7.8,4.17,6.1,72.7
E2715,implement_specialist,7,7.54,8.4,38.8
E2716,account_manager,8.5,10.55,2,92.4
E2717,support_engineer,6.1,0.86,7.1,36.8
E2718,account_manager,6.8,3.63,6.9,52
E2719,account_manager,8.3,5.65,4.3,36.5
E2720,account_manager,8.1,6.43,3.7,86.7
E2721,implement_specialist,5.3,9.23,7.3,56.9
E2722,account_manager,7.6,8.38,5.2,53.5
E2723,account_manager,10,10.56,1.1,58.2
E2724,account_manager,7.8,13.66,3.9,53.5
E2725,account_manager,7,1.39,5.4,57.3
E2726,support_engineer,6.6,9.15,7.3,62.7
E2727,support_engineer,6.6,9.63,7,51
E2728,support_engineer,6.9,7.51,3.6,51.3
E2729,account_manager,7.2,7.7,9.6,64.1
E2730,support_engineer,4,0.4,12,55.3
E2731,implement_specialist,8.2,9.26,3.4,64.6
E2732,account_manager,8.1,9.3,0,71.7
E2733,implement_specialist,7.5,6.11,2,57.3
E2734,account_manager,6.5,6.56,7.1,61.8
E2735,support_engineer,6.5,1.28,5.8,54.5
E2736,implement_specialist,8.2,4.24,6.3,43.4
E2737,support_engineer,6.7,7.18,6.1,52
E2738,implement_specialist,6.9,5.43,4.6,66.8
E2739,account_manager,6,4.69,7.1,69.6
E2740,support_engineer,6.7,5.76,6.4,65
E2741,implement_specialist,9.7,9.97,4,69.1
E2742,account_manager,6.2,2,6.7,45
E2743,account_manager,7.4,10.97,3.3,57.1
E2744,account_manager,6.5,4.88,8.1,39.5
E2745,account_manager,7,8.68,8.8,58
E2746,support_engineer,6.5,6.85,7.3,52.3
E2747,implement_specialist,6.4,3.68,5.6,52.9
E2748,support_engineer,6.3,6.53,7.4,49
E2749,account_manager,6.4,4.43,4.4,35.2
E2750,support_engineer,8.4,5.71,9.4,43.6
E2751,account_manager,6.9,6.21,9.2,60.1
E2752,support_engineer,7.5,7.82,1.6,59.8
E2753,account_manager,6.2,9.8,5.4,75
E2754,account_manager,8.2,10.38,1.8,63
E2755,account_manager,6.6,6.33,6.7,62.2
E2756,implement_specialist,7.2,9.81,0.6,89.3
E2757,implement_specialist,5.6,10.01,5.6,55
E2758,implement_specialist,7,8.86,4,56.3
E2759,account_manager,6.3,1.01,7.6,37.5
E2760,support_engineer,6.1,8.16,6.5,12.4
E2761,implement_specialist,6.4,3.92,6.9,66.5
E2762,support_engineer,7.7,13.77,2.8,66.7
E2763,account_manager,7.4,4.26,5.8,70.7
E2764,account_manager,8.5,3.9,4.3,59.7
E2765,implement_specialist,8.3,8.6,7.2,71.3
E2766,account_manager,8,7.62,1.4,48.4
E2767,implement_specialist,9.5,7.77,2.5,84.9
E2768,implement_specialist,9.8,8.21,7,58.2
E2769,implement_specialist,5.9,4.67,6.1,52.7
E2770,implement_specialist,5.8,3.73,4,84.2
E2771,implement_specialist,8.2,8.84,5.7,74.8
E2772,account_manager,6.7,6.88,2.5,91.4
E2773,implement_specialist,8,7.38,4.8,47.5
